Time,Height (m),Voltage (V)
1736247970.8328786,0.025,0.0
1736247971.8333914,0.025,0.0
1736247972.8397958,0.025,0.0
1736247973.8643177,0.025,0.0
1736247974.8648179,0.025,0.0
1736247975.8655055,0.025,0.0
1736247976.8661046,0.025,0.0
1736247977.8751934,0.025,0.0
1736247978.8917398,0.025,0.0
1736247979.8925867,0.025,0.0
1736247980.8939552,0.025,0.0
1736247981.9160116,0.025,0.0
1736247982.9169629,0.025,0.0
1736247983.9200141,0.025,0.0
1736247984.9206178,0.025,0.0
1736247985.9212031,0.025,0.0
1736247986.9362745,0.025,0.0
1736247987.9408562,0.025,0.0
1736247988.9534981,0.025,0.0
1736247989.9562006,0.025,0.0
1736247990.9573832,0.025,0.0
1736247991.9582338,0.025,0.0
1736247992.958954,0.025,0.0
1736247993.9595122,0.025,0.0
1736247994.9597323,0.025,0.0
1736247995.9604585,0.025,0.0
1736247996.9612641,0.025,0.0
1736247997.9621277,0.025,0.0
1736247998.9626293,0.025,0.0
1736247999.963004,0.025,0.0
1736248000.979404,0.025,0.0
1736251146.9110546,0.025,0.0
1736251147.9339051,0.025,0.0
1736251148.973422,0.025,0.0
1736251149.9931517,0.025,0.0
1736251150.9996138,0.025,0.0
1736251152.000957,0.025,0.0
1736251153.0126097,0.025,0.0
1736251154.1151524,0.025,0.0
1736251155.117467,0.025,0.0
1736251156.124641,0.025,0.0
1736251157.1318662,0.025,0.0
1736251158.1477683,0.025,0.0
1736251159.1577072,0.025,0.0
1736251160.1739597,0.025,0.0
1736251161.175189,0.025,0.0
1736251162.18003,0.025,0.0
1736251163.184688,0.025,0.0
1736251164.1953025,0.025,0.0
1736251165.195821,0.025,0.0
1736251166.2193027,0.025,0.0
1736251167.2451286,0.025,0.0
1736251168.2512054,0.025,0.0
1736251169.2673542,0.025,0.0
1736251170.2843502,0.025,0.0
1736251171.300807,0.025,0.0
1736251172.3165543,0.025,0.0
1736251173.3315306,0.025,0.0
1736251174.3366585,0.025,0.0
1736251175.3380404,0.025,0.0
1736251176.3384721,0.025,0.0
1736251177.341439,0.025,0.0
1736251178.3450618,0.025,0.0
1736251179.3462393,0.025,0.0
1736251180.357543,0.025,0.0
1736251181.3656175,0.025,0.0
1736251182.3719006,0.025,0.0
1736251183.3938005,0.025,0.0
1736251184.4148145,0.025,0.0
1736251185.4301462,0.025,0.0
1736251186.4325628,0.025,0.0
1736251187.434119,0.025,0.0
1736251188.4347587,0.025,0.0
1736251189.4365244,0.025,0.0
1736251190.438621,0.025,0.0
1736251191.4483876,0.025,0.0
